request_id,student_id,book_id,loan_date,return_date
42355,4224,96,2023-02-26,2023-03-05
42356,1174,78,2021-05-11,2021-05-19
42357,1598,9,2021-04-29,2021-05-08
42358,2490,41,2023-11-16,2023-11-27
42359,3742,83,2021-02-16,2021-03-11
42360,3096,49,2022-09-19,2022-09-28
42361,4678,93,2019-09-21,2019-10-08
42362,2230,100,2024-03-22,2024-04-17
42363,3812,35,2019-08-31,2019-09-15
42364,2369,13,2022-12-10,2023-01-05
42365,2947,35,2020-01-28,2020-02-05
42366,4877,23,2020-02-10,2020-02-26
42367,4534,24,2019-11-17,2019-12-03
42368,1915,4,2023-12-07,2023-12-29
42369,2939,60,2020-08-14,2020-09-03
42370,1785,77,2022-10-10,2022-10-31
42371,2131,32,2023-07-02,2023-07-11
42372,2431,26,2020-07-17,2020-08-06
42373,2833,37,2019-06-17,2019-07-09
42374,3345,34,2019-11-29,2019-12-24
42375,1334,20,2020-12-25,2021-01-01
42376,3485,31,2022-12-13,2022-12-20
42377,1707,18,2023-03-12,2023-03-20
42378,1819,86,2019-08-21,2019-09-01
42379,4817,58,2023-06-17,2023-07-07
42380,2464,47,2021-11-14,2021-11-28
42381,1050,96,2019-09-05,2019-09-29
42382,1129,7,2019-05-21,2019-06-11
42383,3012,89,2019-12-07,2019-12-30
42384,1226,14,2023-05-11,2023-05-20
42385,2135,32,2020-07-09,2020-07-24
42386,1828,6,2022-11-25,2022-12-07
42387,2424,31,2020-12-16,2020-12-31
42388,3298,78,2022-04-05,2022-04-17
42389,3977,9,2020-02-20,2020-03-09
42390,4038,50,2023-05-15,2023-05-29
42391,2905,42,2020-08-22,2020-09-08
42392,4740,49,2023-07-02,2023-07-18
42393,2502,6,2023-12-04,2023-12-28
42394,2112,76,2023-10-18,2023-11-13
42395,2588,99,2019-10-01,2019-10-28
42396,1226,29,2022-01-24,2022-02-12
42397,1128,70,2020-06-08,2020-06-27
42398,4766,46,2019-12-23,2020-01-13
42399,3627,74,2023-05-28,2023-06-08
42400,4874,36,2023-04-23,2023-05-04
42401,1431,49,2021-04-09,2021-05-01
42402,2053,60,2022-07-30,2022-08-18
42403,4961,64,2021-02-18,2021-03-08
42404,4265,10,2024-02-03,2024-02-20
42405,4803,93,2023-01-31,2023-02-19
42406,3373,93,2022-08-09,2022-08-29
42407,3996,77,2022-02-10,2022-02-23
42408,1113,25,2019-05-28,2019-06-20
42409,2863,85,2022-06-23,2022-07-15
42410,1392,65,2022-01-06,2022-01-27
42411,1864,35,2022-04-09,2022-05-09
42412,2115,29,2019-08-10,2019-09-03
42413,1185,84,2023-08-13,2023-08-20
42414,2529,57,2021-05-20,2021-06-19
42415,2556,82,2021-08-11,2021-08-24
42416,2659,85,2021-10-19,2021-10-30
42417,1442,73,2024-03-20,2024-04-03
42418,1854,70,2020-02-28,2020-03-06
42419,4150,28,2019-12-30,2020-01-18
42420,3929,65,2021-07-23,2021-08-04
42421,1400,52,2023-07-11,2023-08-06
42422,3132,85,2022-06-20,2022-07-16
42423,1055,67,2021-12-06,2021-12-24
42424,1578,89,2019-07-21,2019-08-07
42425,3339,17,2021-06-30,2021-07-29
42426,4386,8,2022-05-05,2022-05-27
42427,3177,73,2021-01-11,2021-01-27
42428,1579,71,2022-10-04,2022-10-25
42429,3207,59,2020-06-17,2020-06-26
42430,1047,11,2024-02-06,2024-03-07
42431,4162,75,2021-11-06,2021-11-30
42432,4837,3,2021-09-08,2021-09-17
42433,2253,24,2020-08-14,2020-09-02
42434,3627,58,2022-02-28,2022-03-30
42435,4922,86,2021-02-13,2021-03-01
42436,4516,89,2021-08-31,2021-09-15
42437,3208,39,2022-08-11,2022-09-01
42438,3333,71,2021-05-29,2021-06-28
42439,2399,17,2021-07-07,2021-08-03
42440,3880,8,2024-05-01,2024-05-20
42441,1699,44,2019-07-27,2019-08-06
42442,2629,53,2024-04-15,2024-05-14
42443,1618,76,2019-07-24,2019-08-22
42444,2906,10,2019-06-27,2019-07-17
42445,2328,83,2022-02-05,2022-02-12
42446,4356,23,2024-02-12,2024-03-04
42447,4736,18,2022-12-21,2022-12-29
42448,1847,37,2020-01-20,2020-02-06
42449,4131,20,2020-06-13,2020-07-05
42450,3814,87,2021-05-14,2021-06-05
42451,2176,66,2024-03-04,2024-03-31
42452,3383,25,2019-11-29,2019-12-24
42453,4638,57,2022-11-22,2022-12-10
42454,4669,72,2020-01-18,2020-02-16
42455,4183,97,2021-12-22,2022-01-04
42456,2279,11,2021-09-29,2021-10-12
42457,1837,34,2020-10-24,2020-11-02
42458,1502,66,2023-11-03,2023-11-15
42459,1151,4,2024-02-19,2024-03-04
42460,2836,93,2022-12-21,2023-01-18
42461,1862,65,2020-09-10,2020-09-22
42462,4929,77,2020-11-07,2020-11-23
42463,2505,61,2020-11-11,2020-11-23
42464,4681,3,2022-08-14,2022-09-07
42465,3479,95,2021-02-24,2021-03-25
42466,4729,26,2021-09-04,2021-09-20
42467,1547,19,2020-04-25,2020-05-23
42468,1430,9,2022-06-17,2022-07-15
42469,4234,15,2023-03-28,2023-04-26
42470,1634,52,2019-12-07,2020-01-01
42471,3059,91,2022-01-01,2022-01-25
42472,4599,96,2024-01-14,2024-02-03
42473,2856,5,2022-10-05,2022-11-02
42474,3247,10,2023-12-15,2023-12-29
42475,3708,72,2020-09-03,2020-09-21
42476,4181,94,2023-07-18,2023-08-06
42477,3385,65,2020-01-14,2020-02-07
42478,4681,100,2022-12-30,2023-01-14
42479,4624,90,2019-10-25,2019-11-03
42480,4043,59,2022-01-22,2022-02-11
42481,3141,70,2022-12-24,2023-01-04
42482,2874,8,2019-08-16,2019-09-05
42483,1157,57,2021-06-20,2021-06-27
42484,2413,87,2023-07-14,2023-07-30
42485,4030,2,2020-01-20,2020-02-09
42486,4176,3,2022-05-20,2022-06-09
42487,4904,5,2021-08-26,2021-09-12
42488,2965,80,2021-08-14,2021-09-09
42489,2753,96,2021-07-31,2021-08-08
42490,4320,79,2021-04-28,2021-05-09
42491,3540,32,2022-03-22,2022-04-06
42492,3733,53,2021-01-25,2021-02-24
42493,1636,20,2020-04-27,2020-05-10
42494,2798,5,2024-04-13,2024-04-22
42495,3266,78,2023-09-27,2023-10-14
42496,4025,63,2021-02-18,2021-03-14
42497,2225,59,2024-03-04,2024-03-20
42498,1835,8,2022-03-29,2022-04-28
42499,4077,89,2020-03-15,2020-04-12
42500,4713,43,2022-06-29,2022-07-20
42501,4834,33,2022-02-25,2022-03-17
42502,1930,13,2020-03-26,2020-04-11
42503,4559,80,2024-04-22,2024-04-29
42504,1763,36,2021-08-09,2021-09-06
42505,1653,52,2021-04-30,2021-05-29
42506,1919,1,2020-07-15,2020-08-14
42507,2697,44,2021-10-25,2021-11-02
42508,1013,93,2022-10-10,2022-11-09
42509,3033,49,2023-02-28,2023-03-28
42510,3834,16,2020-01-15,2020-02-05
42511,4428,22,2023-08-25,2023-09-02
42512,2728,67,2023-12-11,2024-01-02
42513,4607,74,2020-01-04,2020-02-01
42514,2487,82,2024-03-22,2024-04-04
42515,3510,9,2021-10-10,2021-10-30
42516,4355,92,2021-06-07,2021-06-14
42517,2444,38,2022-03-29,2022-04-05
42518,1934,85,2022-04-09,2022-05-08
42519,2291,47,2021-08-17,2021-09-07
42520,3183,58,2020-10-27,2020-11-07
42521,2834,2,2019-08-09,2019-09-03
42522,3006,27,2023-11-25,2023-12-25
42523,1995,21,2019-12-08,2019-12-31
42524,1637,65,2023-06-27,2023-07-20
42525,2364,2,2021-07-13,2021-07-29
42526,3426,39,2023-08-02,2023-08-24
42527,1431,44,2019-11-08,2019-11-17
42528,4327,64,2022-07-16,2022-08-03
42529,3696,51,2021-10-13,2021-10-29
42530,3854,51,2020-08-18,2020-08-29
42531,3500,17,2021-07-05,2021-07-14
42532,3109,15,2023-10-20,2023-11-05
42533,3178,77,2023-02-24,2023-03-26
42534,1865,47,2019-08-15,2019-08-30
42535,4148,79,2019-07-04,2019-07-28
42536,2582,37,2020-06-21,2020-07-06
42537,1013,40,2019-06-11,2019-06-28
42538,1922,44,2019-06-15,2019-07-04
42539,3971,56,2020-12-24,2021-01-05
42540,1716,89,2020-07-03,2020-07-16
42541,4262,28,2023-07-20,2023-08-06
42542,4799,76,2021-11-26,2021-12-13
42543,3577,4,2020-06-29,2020-07-06
42544,2369,35,2020-11-11,2020-11-24
42545,3767,11,2020-09-10,2020-10-04
42546,3931,27,2021-10-11,2021-11-10
42547,3354,35,2023-03-21,2023-04-14
42548,3861,88,2021-10-04,2021-10-12
42549,1919,12,2024-05-01,2024-05-11
42550,1862,14,2022-04-03,2022-05-02
42551,3025,91,2020-02-14,2020-03-04
42552,1551,72,2024-02-05,2024-03-05
42553,4277,53,2021-09-14,2021-09-27
42554,4405,73,2024-01-28,2024-02-04
42555,4596,77,2023-01-26,2023-02-20
42556,3190,99,2022-07-10,2022-07-28
42557,2558,9,2022-02-14,2022-03-11
42558,4519,79,2021-08-09,2021-08-24
42559,2487,95,2023-06-30,2023-07-13
42560,2972,43,2020-04-14,2020-05-12
42561,1835,85,2020-02-14,2020-02-24
42562,4752,4,2022-07-15,2022-08-05
42563,2381,52,2022-09-26,2022-10-26
42564,4461,11,2020-07-10,2020-08-08
42565,2683,15,2021-10-17,2021-11-05
42566,3091,42,2020-02-09,2020-02-26
42567,1518,45,2023-08-08,2023-08-28
42568,2150,45,2024-01-06,2024-02-03
42569,1391,10,2021-07-04,2021-07-14
42570,1407,61,2022-07-24,2022-08-13
42571,1850,75,2022-10-31,2022-11-11
42572,4017,83,2022-12-16,2023-01-09
42573,2488,62,2022-06-03,2022-06-29
42574,2483,68,2020-05-04,2020-05-17
42575,3912,99,2019-07-03,2019-07-16
42576,3699,11,2020-06-06,2020-06-16
42577,2577,6,2021-06-27,2021-07-26
42578,2494,2,2021-03-25,2021-04-23
42579,3087,69,2020-03-10,2020-04-05
42580,1787,61,2023-05-30,2023-06-11
42581,4346,72,2023-09-13,2023-10-03
42582,3425,84,2022-04-09,2022-05-08
42583,4994,8,2020-06-06,2020-06-16
42584,2025,17,2023-11-28,2023-12-08
42585,4430,50,2022-12-06,2022-12-20
42586,4561,43,2019-12-29,2020-01-19
42587,3293,100,2023-01-24,2023-02-22
42588,3634,41,2024-03-23,2024-04-03
42589,4578,35,2020-06-23,2020-07-12
42590,1188,86,2022-06-27,2022-07-07
42591,3230,76,2021-09-26,2021-10-13
42592,2570,73,2023-02-22,2023-03-02
42593,4728,77,2022-04-29,2022-05-12
42594,1847,80,2022-05-29,2022-06-25
42595,3614,32,2024-04-22,2024-05-18
42596,3089,92,2020-03-30,2020-04-29
42597,2066,7,2023-06-10,2023-06-28
42598,4203,89,2020-04-12,2020-05-02
42599,4903,10,2020-09-03,2020-10-02
42600,3452,36,2023-07-02,2023-07-19
42601,1208,56,2019-10-24,2019-11-03
42602,4357,88,2020-01-23,2020-02-02
42603,1402,15,2019-05-14,2019-05-30
42604,3269,23,2023-11-30,2023-12-22
42605,3821,18,2023-10-03,2023-10-19
42606,1949,31,2019-06-17,2019-06-28
42607,3941,82,2024-01-14,2024-02-10
42608,1532,19,2020-09-17,2020-10-16
42609,3030,35,2021-06-24,2021-07-10
42610,1090,82,2022-01-25,2022-02-06
42611,3466,93,2022-03-30,2022-04-13
42612,1420,92,2019-06-02,2019-07-02
42613,3922,27,2024-04-26,2024-05-23
42614,1026,28,2020-12-19,2020-12-31
42615,2427,75,2021-03-16,2021-04-01
42616,4370,100,2021-02-14,2021-02-25
42617,2323,61,2019-12-20,2020-01-10
42618,3571,49,2023-05-29,2023-06-24
42619,2908,24,2019-10-05,2019-10-29
42620,4007,57,2022-12-18,2022-12-29
42621,3655,100,2023-09-05,2023-10-04
42622,4011,96,2020-07-22,2020-08-17
42623,1188,73,2024-04-12,2024-04-22
42624,1970,25,2019-06-27,2019-07-25
42625,4837,9,2022-04-25,2022-05-22
42626,4223,35,2024-04-06,2024-04-22
42627,3076,30,2022-10-15,2022-11-09
42628,1347,27,2020-03-12,2020-03-28
42629,3358,85,2022-03-05,2022-03-15
42630,2987,46,2023-05-02,2023-05-17
42631,2746,82,2020-06-19,2020-07-15
42632,1813,62,2021-07-06,2021-07-13
42633,1714,7,2019-10-28,2019-11-16
42634,1070,94,2022-06-16,2022-07-10
42635,4155,17,2023-10-14,2023-11-03
42636,2840,61,2020-02-17,2020-03-05
42637,4502,14,2022-06-19,2022-07-14
42638,4407,58,2023-02-10,2023-03-05
42639,3858,21,2022-11-24,2022-12-05
42640,1437,28,2023-07-31,2023-08-15
42641,2134,36,2019-07-12,2019-08-04
42642,3215,28,2023-08-02,2023-08-16
42643,4570,19,2020-09-11,2020-09-27
42644,3316,66,2020-06-06,2020-06-15
42645,1587,56,2022-12-27,2023-01-07
42646,1989,72,2024-01-11,2024-01-20
42647,2808,31,2024-02-20,2024-03-01
42648,4145,49,2022-07-24,2022-08-05
42649,4951,30,2023-11-30,2023-12-13
42650,2870,70,2023-03-23,2023-04-05
42651,2637,13,2020-06-14,2020-06-21
42652,4292,5,2020-07-06,2020-07-16
42653,1326,8,2021-10-23,2021-11-18
42654,2399,12,2020-04-12,2020-04-23
42655,2160,54,2021-05-05,2021-05-20
42656,3488,92,2022-11-28,2022-12-12
42657,3584,71,2022-03-05,2022-04-04
42658,1827,4,2024-03-26,2024-04-07
42659,2817,62,2022-07-27,2022-08-04
42660,2946,64,2020-11-12,2020-12-11
42661,1442,13,2021-09-10,2021-10-01
42662,2457,38,2020-06-19,2020-07-02
42663,3539,34,2022-02-22,2022-03-04
42664,4783,78,2021-11-22,2021-12-18
42665,3846,31,2023-12-27,2024-01-18
42666,1893,82,2021-06-28,2021-07-05
42667,4181,62,2021-01-05,2021-01-30
42668,1832,91,2023-07-05,2023-07-21
42669,3322,56,2022-10-05,2022-11-01
42670,3793,60,2023-09-11,2023-09-22
42671,4648,42,2020-11-27,2020-12-06
42672,1921,91,2020-03-05,2020-03-22
42673,3920,84,2021-01-04,2021-01-17
42674,2148,96,2021-01-12,2021-02-07
42675,2566,68,2022-04-24,2022-05-05
42676,1657,16,2024-02-16,2024-03-12
42677,1040,34,2022-02-08,2022-02-18
42678,3350,4,2021-11-10,2021-11-28
42679,1660,18,2024-01-23,2024-02-12
42680,2100,29,2019-09-20,2019-10-09
42681,1375,69,2022-10-08,2022-10-25
42682,1633,40,2022-01-11,2022-01-23
42683,2858,27,2022-04-22,2022-05-03
42684,1577,12,2020-10-13,2020-10-25
42685,3268,74,2023-05-01,2023-05-23
42686,4197,66,2022-12-07,2023-01-04
42687,4684,76,2023-06-21,2023-07-16
42688,1553,17,2022-11-20,2022-12-11
42689,1316,63,2022-04-08,2022-05-01
42690,4349,40,2021-12-11,2022-01-04
42691,3339,61,2024-04-13,2024-05-06
42692,1977,48,2023-07-31,2023-08-25
42693,3740,53,2023-01-02,2023-01-18
42694,1934,78,2020-03-15,2020-04-13
42695,3138,14,2022-01-09,2022-01-17
42696,1092,12,2022-06-08,2022-06-29
42697,2776,60,2022-05-04,2022-05-11
42698,2461,60,2022-08-26,2022-09-16
42699,2421,49,2021-07-27,2021-08-04
42700,1053,100,2023-06-14,2023-07-05
42701,1511,9,2022-08-26,2022-09-08
42702,4428,75,2021-04-13,2021-04-24
42703,4208,98,2019-08-16,2019-09-04
42704,3565,60,2021-06-21,2021-07-17
42705,3167,92,2019-06-20,2019-07-10
42706,3090,41,2020-09-28,2020-10-28
42707,4014,93,2022-09-09,2022-09-24
42708,1742,91,2022-02-08,2022-03-09
42709,3832,4,2022-06-29,2022-07-08
42710,3782,92,2022-03-25,2022-04-08
42711,1961,92,2023-04-27,2023-05-04
42712,3399,70,2019-11-17,2019-12-02
42713,2500,79,2022-11-26,2022-12-22
42714,1090,40,2021-07-23,2021-08-02
42715,3497,32,2022-06-23,2022-07-22
42716,3463,3,2021-06-19,2021-07-17
42717,3568,60,2020-08-17,2020-09-07
42718,1146,64,2024-03-16,2024-04-01
42719,3491,45,2023-08-24,2023-09-04
42720,3521,78,2022-12-05,2023-01-02
42721,3974,100,2023-09-10,2023-09-23
42722,3442,27,2022-06-26,2022-07-11
42723,4049,84,2021-01-13,2021-01-24
42724,4073,70,2019-06-30,2019-07-29
42725,1831,61,2022-11-01,2022-11-15
42726,2535,17,2022-10-21,2022-11-08
42727,3140,45,2021-10-01,2021-10-24
42728,3901,56,2020-09-27,2020-10-20
42729,2274,83,2023-04-03,2023-04-23
42730,2136,33,2020-09-07,2020-10-05
42731,3004,58,2022-01-16,2022-02-08
42732,3409,89,2021-12-20,2022-01-10
42733,1794,56,2023-03-17,2023-03-29
42734,2480,45,2019-12-25,2020-01-08
42735,2874,73,2022-03-30,2022-04-19
42736,3892,51,2019-11-10,2019-11-23
42737,1869,54,2023-04-16,2023-05-09
42738,3403,99,2021-10-05,2021-11-04
42739,4061,82,2023-11-26,2023-12-13
42740,1068,4,2022-03-13,2022-03-21
42741,3854,30,2022-05-09,2022-05-31
42742,1145,65,2021-03-30,2021-04-19
42743,1887,15,2020-01-11,2020-01-24
42744,2028,16,2019-11-09,2019-11-27
42745,4209,99,2022-02-27,2022-03-08
42746,2529,59,2019-10-25,2019-11-13
42747,4909,53,2019-11-07,2019-11-26
42748,4208,14,2020-07-15,2020-07-22
42749,4285,32,2022-12-07,2022-12-16
42750,1890,81,2020-11-21,2020-12-12
42751,1694,87,2020-09-18,2020-10-08
42752,4318,50,2022-01-22,2022-02-10
42753,3952,58,2024-01-19,2024-02-11
42754,3319,1,2020-10-14,2020-11-02
42755,2501,2,2020-07-01,2020-07-25
42756,3459,7,2019-11-30,2019-12-20
42757,1904,11,2022-08-12,2022-08-20
42758,4426,42,2019-08-12,2019-09-09
42759,3580,12,2021-05-01,2021-05-10
42760,1232,64,2022-06-03,2022-06-28
42761,3273,17,2024-02-20,2024-02-28
42762,4765,55,2020-11-23,2020-12-05
42763,4169,87,2019-08-01,2019-08-28
42764,3943,23,2019-08-29,2019-09-22
42765,3221,26,2023-04-19,2023-05-18
42766,1850,83,2021-10-28,2021-11-19
42767,1788,30,2022-07-19,2022-08-13
42768,3973,23,2021-08-15,2021-08-26
42769,3648,98,2022-10-15,2022-11-04
42770,1197,1,2023-09-05,2023-09-15
42771,1507,100,2022-07-29,2022-08-07
42772,1067,27,2021-10-16,2021-10-27
42773,1402,27,2020-11-19,2020-12-08
42774,2505,66,2022-09-04,2022-09-24
42775,4258,75,2023-07-20,2023-08-09
42776,1506,37,2023-02-15,2023-03-03
42777,1123,3,2021-08-03,2021-08-20
42778,2459,3,2021-05-28,2021-06-08
42779,3512,89,2022-08-01,2022-08-10
42780,4970,13,2020-07-01,2020-07-17
42781,4393,66,2023-08-12,2023-09-04
42782,1297,22,2023-04-06,2023-04-27
42783,4781,74,2021-05-14,2021-06-11
42784,2269,71,2022-04-23,2022-05-21
42785,4887,61,2024-02-11,2024-02-24
42786,2449,94,2020-08-20,2020-09-09
42787,2675,53,2021-10-02,2021-10-30
42788,1096,46,2020-06-20,2020-07-09
42789,2639,64,2021-10-05,2021-10-29
42790,2276,42,2019-11-28,2019-12-24
42791,2142,8,2021-04-23,2021-05-23
42792,1813,55,2022-12-07,2022-12-25
42793,2503,33,2019-07-02,2019-07-12
42794,3123,39,2019-12-18,2020-01-15
42795,1259,63,2021-03-04,2021-03-11
42796,3435,43,2021-03-17,2021-04-11
42797,1776,48,2021-09-16,2021-09-30
42798,4752,90,2021-05-12,2021-06-11
42799,3487,58,2019-06-01,2019-06-16
42800,3955,32,2024-01-15,2024-01-30
42801,2047,4,2020-08-19,2020-08-26
42802,1113,48,2024-03-03,2024-03-19
42803,2813,100,2023-10-11,2023-10-29
42804,1206,44,2020-08-01,2020-08-25
42805,1506,17,2023-09-17,2023-10-02
42806,1990,19,2022-07-07,2022-07-25
42807,2277,66,2024-02-02,2024-03-03
42808,2497,52,2024-04-12,2024-05-06
42809,4069,99,2021-06-26,2021-07-25
42810,2321,49,2020-09-23,2020-10-10
42811,1096,83,2023-10-03,2023-10-20
42812,4440,9,2020-03-07,2020-04-05
42813,3021,30,2021-02-14,2021-02-23
42814,4890,41,2022-12-28,2023-01-19
42815,2839,88,2024-03-27,2024-04-04
42816,4356,20,2020-04-25,2020-05-11
42817,1661,10,2022-08-27,2022-09-08
42818,1921,34,2024-03-13,2024-04-06
42819,3134,4,2019-11-20,2019-12-09
42820,1972,46,2019-11-04,2019-12-02
42821,4592,49,2023-12-22,2024-01-05
42822,4559,97,2020-09-05,2020-09-12
42823,1476,25,2022-04-09,2022-05-09
42824,1585,100,2021-12-15,2022-01-04
42825,1786,27,2022-10-16,2022-11-03
42826,3326,19,2023-04-10,2023-05-02
42827,1941,23,2024-03-10,2024-03-25
42828,1793,15,2024-01-24,2024-02-06
42829,3197,14,2023-05-10,2023-05-25
42830,1990,93,2024-04-26,2024-05-21
42831,2126,6,2021-01-24,2021-02-21
42832,3700,14,2024-05-10,2024-05-24
42833,2740,14,2022-07-07,2022-07-15
42834,4165,39,2022-10-08,2022-10-22
42835,2073,9,2020-10-26,2020-11-07
42836,3726,100,2023-09-21,2023-10-12
42837,3297,23,2022-06-22,2022-07-08
42838,1348,85,2020-11-02,2020-11-24
42839,3467,44,2023-09-24,2023-10-19
42840,2924,49,2021-10-05,2021-10-30
42841,4398,77,2022-07-31,2022-08-13
42842,3402,8,2022-03-10,2022-03-25
42843,4437,29,2023-04-09,2023-05-04
42844,2103,25,2024-01-13,2024-02-07
42845,4428,18,2022-05-24,2022-06-21
42846,3097,45,2021-02-06,2021-03-01
42847,2216,72,2024-01-30,2024-02-07
42848,2214,90,2019-07-09,2019-07-16
42849,2469,55,2023-05-02,2023-05-11
42850,3182,20,2022-04-17,2022-05-13
42851,1366,96,2021-07-05,2021-07-28
42852,1973,50,2021-01-17,2021-01-26
42853,1935,29,2019-12-11,2019-12-30
42854,1755,36,2021-05-21,2021-06-16
42855,4824,98,2021-04-28,2021-05-27
42856,1641,98,2019-07-14,2019-07-25
42857,4418,78,2023-04-01,2023-04-15
42858,3694,17,2024-01-05,2024-01-17
42859,4551,38,2021-12-29,2022-01-25
42860,1664,29,2021-08-07,2021-08-21
42861,1774,49,2019-09-14,2019-10-10
42862,1304,84,2023-01-28,2023-02-19
42863,3181,93,2023-01-09,2023-01-25
42864,2088,60,2022-11-15,2022-12-02
42865,1349,17,2022-01-16,2022-01-26
42866,2263,36,2020-09-16,2020-09-23
42867,3697,26,2020-08-24,2020-09-19
42868,3801,96,2021-12-14,2021-12-31
42869,3506,33,2021-07-17,2021-07-27
42870,4508,2,2021-08-01,2021-08-21
42871,2134,63,2023-01-23,2023-02-17
42872,4639,21,2021-05-22,2021-06-17
42873,1782,8,2024-03-23,2024-04-22
42874,4408,17,2019-08-06,2019-08-19
42875,3497,42,2021-01-27,2021-02-09
42876,2536,11,2021-09-08,2021-09-18
42877,2400,1,2021-05-20,2021-06-05
42878,2627,88,2021-11-07,2021-12-02
42879,1329,16,2023-09-02,2023-09-21
42880,1073,54,2023-06-20,2023-06-28
42881,3665,98,2022-04-09,2022-04-27
42882,3081,37,2023-05-26,2023-06-08
42883,3712,43,2019-10-12,2019-11-10
42884,3319,42,2023-07-10,2023-07-30
42885,3274,70,2020-11-22,2020-12-06
42886,1948,27,2023-12-05,2023-12-28
42887,3445,88,2022-10-02,2022-10-21
42888,1700,99,2021-08-04,2021-08-13
42889,3367,77,2023-08-02,2023-08-20
42890,1858,74,2019-08-21,2019-09-08
42891,3655,55,2021-12-04,2021-12-15
42892,2300,48,2021-10-10,2021-11-01
42893,2286,65,2024-02-25,2024-03-05
42894,3533,36,2020-06-06,2020-07-02
42895,1665,16,2019-12-24,2020-01-04
42896,1280,96,2020-03-16,2020-04-09
42897,2930,79,2022-10-27,2022-11-04
42898,2642,34,2020-10-16,2020-11-15
42899,3579,3,2020-01-15,2020-02-05
42900,3865,28,2020-03-23,2020-04-20
42901,2798,32,2020-09-16,2020-10-02
42902,1133,18,2023-04-27,2023-05-26
42903,1000,95,2023-01-14,2023-02-11
42904,2280,43,2023-04-10,2023-04-23
42905,4373,84,2020-06-11,2020-07-10
42906,3547,11,2021-07-05,2021-07-18
42907,1024,64,2021-01-25,2021-02-12
42908,1646,89,2022-10-06,2022-10-16
42909,2773,94,2021-12-24,2022-01-14
42910,1148,85,2023-06-04,2023-06-28
42911,4484,94,2019-09-02,2019-09-16
42912,1496,98,2020-05-09,2020-06-08
42913,3628,53,2019-07-06,2019-07-13
42914,3994,72,2019-07-28,2019-08-25
42915,4349,53,2022-12-13,2022-12-28
42916,2006,17,2023-07-22,2023-08-08
42917,4191,55,2020-06-30,2020-07-25
42918,1314,59,2019-10-27,2019-11-20
42919,4845,17,2020-11-05,2020-12-04
42920,2007,87,2021-10-02,2021-10-19
42921,4520,80,2020-02-04,2020-03-01
42922,1440,79,2023-04-09,2023-04-22
42923,1677,78,2021-07-10,2021-07-25
42924,3689,32,2021-03-07,2021-03-16
42925,3764,67,2024-02-14,2024-02-22
42926,1760,89,2023-12-17,2024-01-03
42927,2501,56,2022-02-10,2022-03-11
42928,3891,24,2021-01-02,2021-01-11
42929,2344,21,2023-10-14,2023-10-30
42930,1709,87,2022-02-08,2022-03-06
42931,2303,56,2019-12-20,2020-01-18
42932,1805,52,2023-04-23,2023-05-13
42933,1325,35,2024-03-11,2024-04-10
42934,1885,100,2020-08-22,2020-09-21
42935,4549,54,2022-05-05,2022-05-15
42936,1018,54,2022-11-25,2022-12-23
42937,3227,38,2019-12-13,2019-12-24
42938,1083,67,2023-10-23,2023-11-09
42939,3942,14,2022-05-17,2022-06-04
42940,3015,70,2023-06-17,2023-06-30
42941,2024,4,2021-12-13,2022-01-03
42942,2267,59,2021-12-28,2022-01-14
42943,2081,99,2023-02-23,2023-03-21
42944,2181,56,2020-04-11,2020-05-05
42945,3025,82,2022-02-22,2022-03-15
42946,2255,30,2019-11-07,2019-12-02
42947,1000,66,2024-04-10,2024-04-25
42948,1049,76,2023-09-05,2023-09-12
42949,1786,49,2023-10-25,2023-11-21
42950,4009,38,2021-01-14,2021-01-30
42951,2952,15,2019-09-02,2019-09-18
42952,4402,82,2023-07-10,2023-08-05
42953,2877,97,2021-04-18,2021-05-13
42954,2229,32,2024-01-31,2024-02-18
42955,2062,49,2023-12-28,2024-01-16
42956,2812,29,2020-05-12,2020-06-07
42957,4159,48,2020-10-08,2020-10-30
42958,1562,97,2021-11-21,2021-12-01
42959,3421,7,2023-04-09,2023-04-20
42960,3813,29,2024-05-05,2024-05-30
42961,4734,7,2022-12-13,2022-12-25
42962,2261,28,2021-12-04,2021-12-31
42963,1337,54,2023-01-12,2023-02-07
42964,4287,39,2021-10-30,2021-11-25
42965,3147,47,2021-01-02,2021-01-21
42966,2143,6,2020-12-29,2021-01-11
42967,4194,93,2022-09-09,2022-09-29
42968,1772,4,2023-08-18,2023-08-28
42969,3505,44,2021-09-09,2021-09-29
42970,2312,26,2023-08-24,2023-09-22
42971,3831,67,2021-02-08,2021-03-01
42972,1282,30,2023-09-30,2023-10-12
42973,1123,79,2021-09-18,2021-10-04
42974,1307,100,2023-01-14,2023-02-05
42975,4386,96,2019-06-05,2019-06-21
42976,4693,52,2023-02-27,2023-03-12
42977,4466,67,2021-04-14,2021-05-09
42978,1983,79,2024-01-21,2024-02-12
42979,1262,44,2022-01-24,2022-02-11
42980,2462,2,2020-12-23,2021-01-05
42981,4455,13,2019-10-22,2019-11-09
42982,4100,49,2022-02-10,2022-03-09
42983,1540,57,2021-02-28,2021-03-11
42984,2415,25,2019-07-27,2019-08-06
42985,4735,45,2024-01-10,2024-02-07
42986,4407,50,2021-03-28,2021-04-17
42987,2253,27,2020-09-14,2020-10-13
42988,1808,31,2019-08-03,2019-08-24
42989,4882,67,2024-01-16,2024-02-04
