request_id,student_id,book_id,loan_date
75019,4917,43961,2020-09-24
75020,1559,47875,2022-05-01
75021,1799,7198,2023-05-18
75022,2975,37380,2017-08-27
75023,2653,32565,2015-05-24
75024,4180,18070,2021-06-27
75025,2633,14489,2019-03-23
75026,81,41348,2021-02-05
75027,2715,44497,2018-10-21
75028,3297,13632,2021-01-14
75029,39,36046,2023-04-12
75030,2468,19117,2018-12-13
75031,3927,1556,2017-01-14
75032,1987,18158,2017-01-18
75033,1375,35554,2015-11-07
75034,737,44211,2015-11-10
75035,2010,21594,2016-08-23
75036,3059,24410,2014-11-21
75037,3752,18334,2023-06-14
75038,1109,40511,2020-02-28
75039,2046,30352,2018-01-14
75040,674,26277,2023-09-28
75041,1253,28299,2019-07-15
75042,359,8978,2017-12-30
75043,3840,9061,2022-10-07
75044,2303,43375,2016-05-25
75045,1643,32954,2015-10-31
75046,4774,30080,2022-03-23
75047,3238,17617,2019-03-14
75048,2091,43117,2022-03-02
75049,4106,21054,2017-08-10
75050,1030,37514,2015-06-28
75051,3425,38208,2021-10-14
75052,4469,6037,2017-10-02
75053,1550,115,2016-09-18
75054,1067,49621,2024-01-17
75055,1945,43551,2014-08-18
75056,4071,36895,2022-02-03
75057,4914,11011,2014-12-09
75058,105,22138,2020-10-30
75059,3367,30387,2020-07-21
75060,4367,12775,2018-11-23
75061,297,49847,2019-05-23
75062,4152,15916,2019-03-21
75063,2327,28500,2016-11-06
75064,924,29287,2017-06-16
75065,1069,16639,2019-03-22
75066,406,28273,2016-12-03
75067,2317,6045,2015-02-17
75068,1807,17867,2024-02-20
75069,1318,25297,2016-12-20
75070,180,5412,2016-04-05
75071,1404,37554,2023-12-07
75072,385,37446,2022-01-16
75073,3533,10945,2021-01-28
75074,4867,37017,2023-12-19
75075,3831,39726,2014-06-26
75076,181,49347,2023-12-06
75077,3416,43746,2023-05-14
75078,2305,49742,2016-06-24
75079,4581,16368,2015-09-06
75080,1324,24519,2021-10-27
75081,2263,6832,2018-04-30
75082,2922,36250,2015-05-08
75083,2751,20768,2023-09-10
75084,2138,26139,2022-06-12
75085,4286,27769,2023-05-09
75086,3284,41249,2018-10-06
75087,4327,35547,2023-05-28
75088,2095,39338,2020-10-28
75089,933,28639,2018-09-14
75090,4640,28210,2021-10-20
75091,4264,4713,2024-05-10
75092,2186,4475,2021-03-17
75093,2347,3564,2020-01-04
75094,1888,1465,2024-01-28
75095,277,23178,2022-04-26
75096,1991,7868,2015-02-06
75097,4496,42708,2024-03-22
75098,4986,19875,2018-02-16
75099,725,48194,2020-01-11
75100,100,40718,2017-09-08
75101,3285,7850,2019-08-12
75102,2295,21458,2015-08-28
75103,3925,34818,2019-01-11
75104,2848,27409,2015-02-15
75105,1182,39207,2023-08-05
75106,896,39012,2024-02-02
75107,2381,34677,2021-02-14
75108,4011,42466,2020-05-10
75109,622,40949,2023-10-24
75110,835,27326,2021-08-10
75111,973,29933,2019-09-11
75112,4339,48342,2021-11-13
75113,3584,14073,2017-03-01
75114,3812,3855,2022-04-24
75115,560,9462,2023-06-04
75116,853,30699,2015-09-02
75117,4492,8672,2019-10-12
75118,278,40757,2020-01-06
75119,3358,47502,2015-09-23
75120,426,29788,2015-02-03
75121,1014,15441,2019-07-28
75122,14,45994,2014-10-16
75123,2548,40628,2015-09-08
75124,2064,40412,2020-12-25
75125,3219,8981,2022-08-13
75126,4044,35536,2023-10-01
75127,4774,45058,2018-03-15
75128,910,43622,2023-04-28
75129,2210,3047,2020-08-06
75130,736,25032,2020-03-12
75131,3528,49233,2018-03-05
75132,2393,48401,2015-02-18
75133,3539,45916,2022-08-31
75134,56,30840,2018-10-09
75135,2812,21245,2019-12-09
75136,2481,828,2014-10-13
75137,2664,34297,2017-12-20
75138,2313,6484,2019-06-14
75139,3641,4010,2015-03-15
75140,4311,3584,2014-07-10
75141,3575,48186,2015-08-10
75142,868,14826,2023-12-16
75143,730,25378,2021-10-20
75144,20,30084,2016-12-07
75145,569,328,2020-04-13
75146,4002,49719,2014-06-01
75147,3036,37057,2020-09-29
75148,437,4012,2019-03-14
75149,2942,36509,2016-07-09
75150,4108,5630,2023-08-21
75151,1502,48177,2015-07-23
75152,2365,24871,2017-04-12
75153,3682,36305,2017-09-30
75154,704,8791,2017-01-22
75155,3552,27712,2019-05-11
75156,310,20427,2014-12-10
75157,918,30470,2021-07-31
75158,3866,22844,2019-10-06
75159,2380,42468,2024-04-11
75160,1363,22131,2017-08-09
75161,859,11662,2020-09-21
75162,4369,20799,2022-02-05
75163,2318,4156,2024-02-12
75164,74,18116,2018-02-04
75165,4661,17851,2020-01-26
75166,2876,14536,2024-01-15
75167,4913,21237,2019-05-22
75168,4230,29569,2016-10-25
75169,473,13584,2016-03-27
75170,1159,31176,2016-06-13
75171,488,3211,2023-06-17
75172,2267,40064,2022-09-16
75173,190,28757,2020-12-07
75174,686,40040,2024-01-07
75175,3557,38359,2022-04-29
75176,316,19255,2021-11-02
75177,4930,46372,2023-04-09
75178,3282,48786,2015-05-06
75179,728,5437,2022-03-31
75180,193,9155,2024-01-20
75181,3337,10865,2022-03-06
75182,4260,30212,2021-10-13
75183,3221,20116,2019-02-16
75184,2951,39787,2020-02-26
75185,2955,41619,2023-07-16
75186,490,33042,2024-05-13
75187,1276,5203,2019-05-03
75188,3326,43066,2022-03-29
75189,616,3950,2021-12-18
75190,894,1060,2018-07-15
75191,1473,9762,2017-05-27
75192,2245,38209,2016-06-08
75193,3245,32132,2014-11-10
75194,1307,49809,2023-01-21
75195,3013,8324,2014-11-21
75196,538,45252,2020-08-23
75197,2810,36920,2020-03-18
75198,151,14071,2017-08-13
75199,4232,7303,2015-10-31
75200,2541,47855,2020-05-15
75201,3465,3549,2018-12-05
75202,4864,38329,2023-12-30
75203,1298,17479,2023-11-20
75204,2569,4513,2020-07-03
75205,2407,3858,2024-02-16
75206,3785,40118,2021-08-11
75207,4220,11835,2024-04-30
75208,1562,45769,2023-04-25
75209,752,9743,2022-11-24
75210,522,8376,2018-09-26
75211,2338,29999,2014-10-15
75212,1657,23923,2017-12-07
75213,3266,35879,2024-05-08
75214,4365,42874,2017-12-26
75215,840,38895,2018-05-06
75216,977,10896,2023-04-18
75217,931,17584,2018-12-13
75218,4622,24911,2023-02-01
75219,4862,3779,2023-03-28
75220,4524,12736,2018-12-20
75221,2796,31995,2016-08-10
75222,976,16507,2021-11-02
75223,791,29834,2014-10-05
75224,4680,39766,2015-05-14
75225,2151,42762,2020-06-07
75226,1487,20976,2017-01-03
75227,2649,33933,2016-03-29
75228,2735,862,2020-03-29
75229,2216,49040,2019-03-13
75230,4442,34566,2019-07-17
75231,3142,32112,2016-09-27
75232,130,24724,2015-10-28
75233,2002,7659,2014-06-25
75234,3923,4972,2017-04-18
75235,2948,8345,2018-03-06
75236,1343,46647,2020-07-04
75237,757,6322,2020-11-17
75238,4882,17872,2017-01-08
75239,3748,9145,2023-05-03
75240,4270,36171,2021-02-27
75241,1360,16390,2015-07-16
75242,2832,49817,2017-04-23
75243,1596,36470,2020-08-17
75244,468,27972,2016-04-24
75245,1381,32587,2023-11-05
75246,3836,26180,2022-01-18
75247,4742,12533,2022-03-11
75248,1433,45431,2016-08-08
75249,2191,22527,2022-11-28
75250,2804,1739,2015-07-30
75251,1508,48986,2016-10-28
75252,809,26584,2021-03-03
75253,3518,32363,2020-11-29
75254,504,14038,2022-12-20
75255,3929,32690,2022-10-14
75256,1888,16541,2021-05-01
75257,2489,20881,2022-05-17
75258,2261,12815,2019-11-13
75259,2573,32609,2021-10-22
75260,1977,24793,2021-08-21
75261,1183,39955,2016-02-02
75262,3631,14784,2020-08-23
75263,31,20060,2021-08-13
75264,4587,1253,2023-05-05
75265,2673,7851,2014-12-03
75266,2767,33751,2020-02-11
75267,2705,25813,2018-06-22
75268,59,32053,2018-01-05
75269,4045,12482,2021-01-09
75270,3506,48129,2015-02-01
75271,1171,1694,2017-01-10
75272,1991,20424,2021-10-18
75273,1308,20903,2020-11-29
75274,2209,3674,2021-04-09
75275,462,19256,2018-06-22
75276,3372,7774,2023-09-01
75277,967,15342,2021-10-17
75278,1458,345,2015-08-27
75279,4591,34462,2016-11-29
75280,316,38071,2022-11-30
75281,4999,7104,2020-04-25
75282,2295,15822,2016-12-20
75283,191,42383,2022-05-31
75284,2842,46737,2019-04-08
75285,3769,31649,2021-12-27
75286,1844,4440,2023-04-01
75287,1404,36407,2014-08-07
75288,1828,29433,2018-01-06
75289,3173,39717,2021-08-07
75290,4300,22201,2015-12-07
75291,4480,34523,2023-07-16
75292,2195,12275,2018-05-22
75293,4206,45580,2020-07-25
75294,4899,28382,2016-05-05
75295,4722,40824,2022-03-04
75296,1092,36633,2014-07-09
75297,3568,43796,2022-04-11
75298,3198,28787,2022-04-19
75299,3698,16917,2021-04-14
75300,3625,27418,2018-12-22
75301,2318,29546,2018-09-16
75302,316,24117,2022-03-01
75303,1707,1537,2015-03-23
75304,2589,10144,2014-11-02
75305,502,42624,2016-06-16
75306,2411,6004,2021-05-17
75307,2406,48065,2016-02-02
75308,834,37850,2017-03-10
75309,3205,33593,2018-02-02
75310,1340,18003,2016-11-06
75311,35,291,2019-08-22
75312,2086,16896,2024-03-03
75313,636,16991,2018-09-10
75314,3346,28962,2021-12-01
75315,350,36445,2015-03-21
75316,851,42501,2016-11-27
75317,374,107,2024-04-11
75318,588,25071,2023-12-25
75319,3909,29048,2017-05-05
75320,1341,16330,2014-09-29
75321,4663,9981,2018-06-14
75322,3174,42922,2015-12-18
75323,3273,45418,2022-08-13
75324,4587,44219,2020-09-13
75325,2186,47183,2020-04-20
75326,4106,30613,2021-03-28
75327,4196,45181,2024-02-06
75328,4074,48598,2015-04-09
75329,1191,27233,2020-04-21
75330,3740,28035,2022-03-24
75331,2939,31161,2014-07-11
75332,2314,37844,2024-04-24
75333,1642,16134,2023-12-22
75334,3163,1919,2016-07-20
75335,3452,23967,2021-03-21
75336,1280,6196,2018-05-18
75337,2957,26663,2019-10-19
75338,264,20759,2018-10-12
75339,1033,45519,2017-04-24
75340,4384,20987,2021-07-04
75341,1606,44377,2017-10-21
75342,3306,24639,2017-12-14
75343,1257,36185,2017-03-07
75344,1426,1881,2018-07-05
75345,1731,21186,2015-01-10
75346,2249,30337,2014-07-13
75347,3584,46801,2018-02-02
75348,1433,4645,2017-04-09
75349,1184,36654,2019-02-21
75350,2111,5667,2017-08-30
75351,2727,24689,2020-10-18
75352,971,40376,2022-10-11
75353,3606,1132,2017-12-24
75354,4789,40646,2017-06-29
75355,1934,2141,2022-11-08
75356,681,5275,2020-10-14
75357,1295,10363,2022-09-16
75358,4502,42579,2015-12-14
75359,4508,21810,2014-09-29
75360,4974,26571,2015-10-15
75361,3841,44206,2020-06-09
75362,4711,12972,2018-09-03
75363,179,40587,2019-01-12
75364,114,42595,2022-02-20
75365,1422,44973,2016-02-05
75366,2248,29751,2016-04-22
75367,1619,11438,2014-07-03
75368,1217,37755,2019-12-04
75369,4521,31630,2016-04-18
75370,2314,38928,2017-11-30
75371,756,19031,2023-12-30
75372,4970,10032,2014-09-12
75373,2810,13246,2023-03-29
75374,3012,46204,2018-04-24
75375,4739,22667,2016-01-19
75376,3238,35614,2021-07-15
75377,21,4401,2023-06-25
75378,1258,16526,2019-06-27
75379,2158,14152,2018-12-21
75380,3797,24729,2018-04-10
75381,2181,19196,2014-08-28
75382,3297,20830,2022-05-01
75383,1083,40146,2015-09-30
75384,2432,10681,2020-11-22
75385,1161,39389,2021-01-29
75386,380,49177,2019-07-22
75387,940,46590,2021-12-23
75388,2915,25502,2015-08-03
75389,2299,47153,2021-08-05
75390,4619,47990,2023-08-09
75391,3094,45442,2017-09-07
75392,3449,25806,2017-01-05
75393,2514,26457,2018-01-22
75394,2457,2089,2015-08-03
75395,4528,19653,2023-12-13
75396,2491,14794,2020-11-30
75397,3699,125,2023-01-01
75398,2217,32006,2024-02-19
75399,2706,20289,2023-08-19
75400,4151,25079,2023-05-06
75401,1707,4512,2015-05-28
75402,975,31779,2022-08-04
75403,1286,45579,2020-07-04
75404,1661,43779,2018-04-02
75405,4352,18199,2020-07-19
75406,2789,14722,2014-11-29
75407,165,30119,2023-07-29
75408,4335,20180,2015-08-20
75409,2577,46874,2023-11-03
75410,3432,20365,2018-04-05
75411,1929,44934,2018-09-14
75412,3397,43599,2018-05-01
75413,4024,17077,2020-06-15
75414,2956,33902,2023-02-07
75415,3555,39258,2016-12-15
75416,852,19832,2018-04-09
75417,4029,6483,2022-07-25
75418,4336,10213,2016-05-20
75419,3783,5928,2024-04-06
75420,4176,36346,2021-02-26
75421,2597,32808,2017-06-21
75422,3019,11755,2014-09-07
75423,1269,43329,2021-05-11
75424,1492,12108,2023-02-10
75425,4919,48059,2016-06-10
75426,3715,35714,2024-03-29
75427,1889,13033,2023-03-20
75428,4771,49286,2017-02-06
75429,2174,27152,2021-05-05
75430,3471,41594,2022-12-29
75431,1352,3686,2016-11-18
75432,4695,10014,2014-09-05
75433,2196,11303,2023-09-07
75434,3834,46281,2023-10-01
75435,3877,23765,2023-07-09
75436,2561,26337,2015-05-08
75437,17,31764,2015-05-21
75438,1199,29047,2023-02-26
75439,4064,41185,2024-05-09
75440,4932,19841,2018-05-31
75441,3318,41255,2015-04-12
75442,2873,25795,2017-10-10
75443,704,9414,2014-10-06
75444,4730,5955,2017-10-31
75445,1223,3400,2015-08-15
75446,2805,44688,2017-04-14
75447,1330,16689,2023-11-11
75448,3281,45375,2017-05-25
75449,1100,5251,2021-09-13
75450,3761,10765,2021-08-18
75451,2925,10244,2018-07-03
75452,2927,39805,2015-11-27
75453,3787,31145,2014-07-23
75454,1603,5795,2017-06-13
75455,4088,6632,2015-07-28
75456,2671,18253,2020-08-26
75457,1419,16085,2023-04-07
75458,1872,39680,2015-03-10
75459,397,43737,2016-05-21
75460,3571,28196,2016-05-25
75461,3860,19136,2020-12-10
75462,1257,42692,2016-03-09
75463,2709,49509,2021-04-12
75464,3190,46343,2023-08-26
75465,3029,18710,2017-05-13
75466,2640,13909,2019-01-11
75467,3020,26620,2022-05-06
75468,400,12440,2022-02-03
75469,3962,47464,2019-06-23
75470,350,32363,2018-07-02
75471,1607,35998,2015-03-06
75472,3161,30245,2019-01-01
75473,1997,44640,2020-02-21
75474,925,13088,2015-08-26
75475,4535,44988,2021-12-26
75476,4514,29590,2023-08-13
75477,1298,44491,2020-10-31
75478,3576,11833,2020-08-21
75479,4133,20060,2019-04-24
75480,531,30699,2020-02-14
75481,760,35603,2024-02-17
75482,2550,11184,2018-01-09
75483,1516,27946,2022-02-07
75484,2936,24474,2018-09-12
75485,4799,33523,2020-08-24
75486,4946,31224,2014-12-15
75487,3659,41331,2015-06-29
75488,1436,9823,2015-11-29
75489,2351,32452,2015-08-29
75490,142,19568,2016-04-22
75491,865,1542,2023-09-10
75492,1472,25106,2017-01-08
75493,1277,18143,2017-08-11
75494,143,47153,2020-04-04
75495,4401,3291,2019-09-04
75496,4880,28128,2018-07-08
75497,938,20964,2017-12-19
75498,4574,31790,2017-02-23
75499,742,39416,2023-10-31
75500,4555,33382,2023-10-31
75501,4237,44441,2015-04-04
75502,3931,41320,2017-01-30
75503,4442,2412,2020-10-29
75504,471,18604,2021-12-02
75505,4098,11843,2021-08-07
75506,3434,6851,2016-04-29
75507,3610,39461,2023-12-04
75508,613,12016,2018-07-19
75509,2362,36383,2015-05-27
75510,375,6023,2018-03-28
75511,2966,33023,2021-05-14
75512,3632,22,2018-09-09
75513,3695,24142,2020-06-20
75514,3537,39672,2014-07-05
75515,2582,47714,2022-11-05
75516,1435,459,2023-11-26
75517,4168,15077,2018-12-27
75518,1628,23741,2019-12-07
75519,3423,13165,2021-06-25
75520,2799,29181,2023-11-05
75521,124,16619,2023-07-09
75522,578,22456,2020-02-29
75523,1299,7460,2022-09-26
75524,2528,44932,2023-07-03
75525,2798,33101,2016-04-28
75526,4867,13469,2022-03-02
75527,3202,37141,2015-12-19
75528,1954,42112,2017-09-13
75529,73,46465,2016-02-26
75530,1467,9933,2014-10-19
75531,3834,16356,2024-01-09
75532,80,14865,2021-01-19
75533,2027,12537,2020-05-15
75534,3502,26011,2018-06-15
75535,674,5198,2022-06-29
75536,1482,46744,2017-01-06
75537,2921,44551,2022-12-25
75538,2273,43631,2021-08-02
75539,1027,29300,2015-08-12
75540,2903,39425,2016-11-17
75541,2197,37495,2016-08-12
75542,539,38810,2014-07-31
75543,37,47325,2018-06-15
75544,2161,18340,2018-06-25
75545,3241,23090,2023-08-02
75546,4916,21161,2016-07-15
75547,675,21067,2022-08-14
75548,1918,42344,2018-03-06
75549,894,47056,2014-08-16
75550,3213,11400,2019-02-26
75551,664,16427,2019-03-20
75552,3025,31791,2015-12-19
75553,4975,7645,2021-01-31
75554,1451,3244,2019-08-10
75555,3785,38570,2020-09-10
75556,3822,40180,2019-12-27
75557,1777,34957,2016-02-29
75558,3966,3581,2020-09-05
75559,3491,4661,2016-08-12
75560,722,31649,2014-06-04
75561,4811,17749,2016-03-02
75562,3199,42223,2018-11-16
75563,4294,30005,2019-04-10
75564,1061,41505,2023-07-07
75565,295,15406,2015-03-28
75566,2158,35425,2018-09-22
75567,2624,47244,2021-12-26
75568,274,25962,2023-12-28
75569,2187,4374,2021-09-25
75570,2363,43670,2014-06-20
75571,758,42529,2016-04-05
75572,4995,25721,2022-04-08
75573,2582,45192,2019-06-04
75574,653,40512,2018-04-17
75575,2924,23055,2015-05-31
75576,4413,16892,2019-12-16
75577,3407,43598,2015-10-13
75578,2364,13538,2014-12-03
75579,168,5461,2020-02-19
75580,1779,25486,2019-01-27
75581,1054,8698,2020-11-27
75582,1069,3759,2021-11-19
75583,781,38840,2017-07-13
75584,3379,2078,2015-12-19
75585,4015,20076,2016-06-09
75586,3306,38420,2020-11-05
75587,4079,2605,2017-03-25
75588,3617,9322,2021-01-24
75589,2106,1154,2018-09-07
75590,2272,1987,2014-10-22
75591,3566,702,2017-12-26
75592,334,40966,2017-04-21
75593,4921,4094,2023-08-02
75594,328,9422,2018-06-27
75595,2512,35022,2023-07-04
75596,2192,45296,2020-06-05
75597,1862,43419,2017-04-01
75598,822,3598,2014-10-03
75599,3054,604,2016-10-28
75600,3453,42195,2019-10-08
75601,3693,48047,2016-07-12
75602,616,42558,2023-12-25
75603,1442,27419,2016-03-02
75604,1607,2549,2014-10-24
75605,3975,14906,2018-12-19
75606,2733,33840,2021-10-18
75607,653,29269,2015-07-28
75608,3003,42105,2015-02-06
75609,4192,11198,2016-01-11
75610,4797,32962,2022-08-28
75611,2336,48159,2021-03-16
75612,486,45132,2020-04-19
75613,4527,13811,2019-11-22
75614,719,43089,2023-01-15
75615,2928,489,2022-11-21
75616,1378,48365,2017-01-28
75617,1194,34345,2017-12-05
75618,1585,9207,2015-05-30
75619,3900,45332,2015-12-16
75620,3185,27227,2017-05-02
75621,353,1221,2021-11-22
75622,4457,27174,2020-08-15
75623,4839,47813,2018-08-09
75624,1748,1401,2015-05-29
75625,2441,17828,2020-08-13
75626,922,6906,2020-11-06
75627,696,24345,2017-07-01
75628,3538,23660,2020-03-18
75629,4529,33754,2014-10-04
75630,1533,11696,2019-10-08
75631,1286,1837,2014-07-11
75632,4828,28794,2021-03-29
75633,4950,26558,2014-06-21
75634,4577,24261,2014-12-09
75635,1237,19767,2018-04-21
75636,192,23315,2018-07-07
75637,4545,47980,2014-05-22
75638,3569,29015,2015-06-21
75639,523,1404,2014-11-20
75640,571,37671,2024-01-15
75641,1581,13813,2023-10-04
75642,468,10541,2015-04-22
75643,2757,39153,2016-06-24
75644,4940,28745,2016-09-05
75645,1703,12836,2018-06-11
75646,3444,46312,2022-06-05
75647,2149,35240,2020-02-17
75648,3654,31590,2016-08-19
75649,1453,20155,2015-05-23
75650,79,43743,2022-05-26
75651,4154,41621,2024-02-06
75652,2483,9480,2019-10-19
75653,1540,13024,2022-06-14
75654,1807,37785,2014-08-23
75655,2278,32557,2018-07-18
75656,851,19754,2021-07-21
75657,4717,9831,2016-03-15
75658,1710,6869,2023-07-01
75659,1786,19618,2021-11-21
75660,1430,11885,2023-02-13
75661,4282,24715,2016-01-16
75662,676,1577,2024-02-23
75663,981,22737,2017-02-28
75664,3604,32770,2017-05-17
75665,4908,32493,2019-10-27
75666,611,16100,2015-06-11
75667,1913,24431,2017-12-11
75668,2350,20506,2016-01-14
75669,2559,3761,2023-04-09
75670,9,13211,2015-11-16
75671,4991,26959,2021-04-21
75672,4130,21121,2023-12-28
75673,2728,11708,2022-01-24
75674,4364,9479,2018-10-23
75675,2021,45947,2021-05-14
75676,3660,9965,2016-10-06
75677,4331,46148,2017-01-27
75678,3637,13041,2020-08-22
75679,3746,21344,2017-03-06
75680,1859,11490,2015-03-06
75681,259,23158,2021-11-18
75682,3667,7496,2022-04-04
75683,2741,25063,2021-07-29
75684,3991,23571,2018-01-11
75685,3717,44729,2022-10-17
75686,4196,5894,2024-05-03
75687,1525,24488,2023-01-03
75688,3446,9886,2021-05-29
75689,482,14298,2016-01-26
75690,3741,48209,2015-12-05
75691,1521,37667,2015-11-28
75692,269,5569,2019-08-05
75693,1718,3339,2016-01-20
75694,3547,43145,2022-09-28
75695,217,15001,2015-11-23
75696,4280,3901,2021-06-11
75697,3218,10088,2020-09-26
75698,3617,25689,2017-05-24
75699,1307,18126,2022-11-15
75700,4797,4476,2020-05-21
75701,3887,15448,2018-03-15
75702,4295,13080,2022-08-19
75703,1580,4924,2016-04-03
75704,4532,35887,2021-08-19
75705,1399,31417,2021-05-03
75706,4871,9390,2017-12-30
75707,1519,594,2014-06-05
75708,4587,29466,2017-06-27
75709,2326,7634,2014-09-30
75710,716,31545,2019-12-05
75711,4001,2939,2015-05-28
75712,4344,46216,2022-07-06
75713,1490,25726,2019-07-20
75714,4952,5799,2017-04-20
75715,1502,3090,2023-02-09
75716,4290,12043,2020-06-22
75717,2153,13600,2017-03-11
75718,1481,16160,2020-07-13
75719,4389,39365,2023-09-27
75720,66,2397,2015-12-18
75721,1124,9533,2015-06-06
75722,2095,23456,2023-11-26
75723,4254,16122,2018-10-09
75724,3753,25129,2023-11-11
75725,4621,13975,2019-10-15
75726,926,48756,2017-06-11
75727,1948,25809,2020-05-21
75728,2896,19586,2021-12-22
75729,4991,24177,2023-08-15
75730,1244,41680,2021-09-20
75731,2770,47305,2019-11-16
75732,2961,36736,2019-05-26
75733,4554,39185,2017-08-30
75734,3984,48582,2019-06-02
75735,4360,6333,2021-04-22
75736,4900,2337,2022-05-13
75737,2467,48664,2023-09-11
75738,1006,42679,2015-12-06
75739,2449,34424,2019-10-01
75740,2982,46335,2016-03-05
75741,3398,46363,2020-12-09
75742,3156,27329,2019-02-02
75743,1414,47196,2016-03-08
75744,1494,39845,2021-02-25
75745,7,43449,2015-03-14
75746,703,42768,2016-06-29
75747,1854,35649,2022-04-17
75748,733,3800,2024-04-08
75749,3014,33361,2021-01-09
75750,1660,13262,2020-08-23
75751,3119,41203,2023-08-29
75752,4061,19141,2016-08-29
75753,7,6105,2016-07-22
75754,4511,39921,2023-11-26
75755,3304,3349,2022-04-25
75756,1587,29416,2015-01-08
75757,4372,43185,2016-11-07
75758,2041,30171,2014-12-13
75759,2564,24812,2017-04-10
75760,4670,41565,2015-02-09
75761,1534,24324,2021-02-07
75762,1269,39705,2022-06-18
75763,457,43935,2021-07-18
75764,2126,15896,2017-01-04
75765,434,40683,2024-05-19
75766,3830,48459,2021-01-12
75767,753,15530,2017-02-01
75768,113,28287,2018-09-30
75769,2758,3365,2018-12-13
75770,528,32101,2022-09-20
75771,1740,2875,2018-04-19
75772,2102,28194,2018-06-12
75773,370,48122,2014-10-23
75774,4981,46116,2016-04-10
75775,1921,27865,2022-10-25
75776,849,15192,2017-03-01
75777,2082,14608,2023-12-09
75778,1233,44933,2016-04-29
75779,4804,5204,2023-04-30
75780,1234,19344,2014-10-15
75781,468,15129,2017-12-12
75782,4341,17293,2020-07-06
75783,2239,42680,2018-10-25
75784,4525,20850,2016-03-30
75785,24,9320,2016-12-05
75786,475,31431,2015-09-13
75787,3148,27225,2021-09-08
75788,4691,20519,2014-10-05
75789,4934,24715,2023-04-06
75790,2805,17012,2016-05-20
75791,3300,30647,2021-03-23
75792,4553,11596,2021-09-19
75793,1416,24686,2023-05-19
75794,2563,27011,2020-07-15
75795,952,40041,2020-05-25
75796,787,40018,2020-08-07
75797,4712,6156,2024-01-10
75798,2225,15393,2019-09-25
75799,473,12642,2023-09-04
75800,246,43344,2016-10-02
75801,2024,34548,2014-07-08
75802,3383,10874,2014-11-15
75803,2857,44408,2022-11-07
75804,244,19453,2023-08-17
75805,2039,11299,2019-10-21
75806,3337,17332,2016-09-06
75807,1723,37837,2021-07-11
75808,3305,40000,2014-11-01
75809,4356,42720,2019-06-26
75810,1301,1500,2019-09-08
75811,4758,6560,2014-06-12
75812,1252,6093,2018-02-27
75813,2011,8669,2024-03-10
75814,4192,27101,2024-01-18
75815,1367,27047,2015-05-11
75816,2914,5755,2022-01-24
75817,1987,31904,2018-12-12
75818,2720,10605,2021-12-12
75819,1485,20558,2024-03-05
75820,2336,5140,2020-10-19
75821,4235,40797,2021-07-02
75822,1150,28483,2024-03-17
75823,2426,30467,2016-11-25
75824,1850,26020,2016-08-23
75825,2175,41425,2015-10-09
75826,4106,7070,2019-12-19
75827,1404,12758,2021-08-18
75828,201,41103,2021-07-30
75829,2684,35470,2015-10-12
75830,4943,31097,2016-02-02
75831,4795,48193,2019-06-26
75832,2000,11072,2023-01-26
75833,1604,31825,2023-11-01
75834,1947,8173,2014-07-11
75835,4736,9308,2015-11-22
75836,328,45548,2015-07-19
75837,119,37442,2023-02-19
75838,2228,15526,2015-03-04
75839,1879,47384,2023-03-30
75840,2368,2715,2020-03-30
75841,4823,26416,2023-05-01
75842,717,25004,2022-04-17
75843,1777,6634,2017-09-25
75844,2080,34074,2018-08-15
75845,499,14303,2024-05-16
75846,3843,32363,2023-05-16
75847,4265,1310,2023-12-27
75848,3046,5340,2018-11-27
75849,3820,35722,2019-06-20
75850,2449,48744,2023-04-10
75851,525,14602,2014-09-21
75852,3918,25934,2022-04-26
75853,3504,7094,2015-06-23
75854,3912,9401,2017-07-29
75855,1923,749,2023-07-23
75856,3023,26726,2024-03-25
75857,1097,19115,2024-01-02
75858,4942,8228,2016-05-18
75859,4245,24768,2022-06-05
75860,2610,47654,2016-11-24
75861,950,32763,2014-12-10
75862,1696,2986,2017-05-17
75863,3368,32876,2023-09-10
75864,3275,237,2014-12-12
75865,354,38137,2015-02-14
75866,735,2514,2016-04-14
75867,375,21640,2023-10-27
75868,1986,34121,2015-04-14
75869,187,34547,2021-08-27
75870,499,5482,2019-12-18
75871,4442,13674,2019-06-09
75872,103,37019,2016-02-16
75873,3139,17985,2015-05-23
75874,895,25682,2017-07-12
75875,4136,49634,2019-12-28
75876,3525,45073,2019-12-10
75877,2313,39394,2022-02-19
75878,2421,43314,2022-11-13
75879,4606,19777,2021-07-26
75880,1891,41129,2024-04-26
75881,4846,11010,2023-12-09
75882,4645,24202,2022-10-12
75883,2972,33390,2015-12-23
75884,4873,13471,2022-07-22
75885,2615,12258,2017-08-24
75886,198,10988,2019-04-17
75887,1480,48482,2021-09-24
75888,3039,23233,2016-09-04
75889,4709,44342,2018-10-16
75890,1474,1106,2021-11-09
75891,3723,30629,2022-11-27
75892,1416,20996,2023-09-19
75893,200,49326,2022-09-26
75894,201,43283,2016-11-15
75895,2578,14251,2020-04-24
75896,263,8055,2023-04-04
75897,2518,5810,2020-04-04
75898,4927,15463,2016-08-20
75899,4271,26946,2023-07-11
75900,4746,37319,2018-08-19
75901,3273,40757,2020-01-11
75902,4059,35224,2016-06-05
75903,3918,30719,2018-01-07
75904,4829,39780,2023-12-22
